Unnamed: 0,date,state,cases,deaths,cases_diff,death_diff
523,2020-10,Louisiana,187720,5926.0,19711,407.0
524,2020-10,Maine,6715,147.0,1284,5.0
525,2020-10,Maryland,146627,4152.0,20630,203.0
526,2020-10,Michigan,197501,7700.0,58437,597.0
527,2020-10,Minnesota,150726,2529.0,50473,427.0
528,2020-10,Mississippi,120500,3348.0,21614,369.0
529,2020-10,Missouri,192141,3091.0,60363,907.0
530,2020-10,Montana,33495,378.0,19869,197.0
531,2020-10,Nevada,101594,1783.0,21087,180.0
532,2020-10,New Hampshire,11214,483.0,2897,42.0
533,2020-10,New Jersey,241422,16354.0,33746,227.0
534,2020-10,New Mexico,47232,1026.0,17571,144.0
535,2020-10,North Carolina,276706,4405.0,63488,804.0
536,2020-10,North Dakota,45048,536.0,22827,277.0
537,2020-10,Northern Mariana Islands,96,2.0,26,0.0
538,2020-10,Ohio,219000,5303.0,63686,486.0
539,2020-10,Oklahoma,124111,1345.0,35742,310.0
540,2020-10,Pennsylvania,214500,8888.0,49422,654.0
541,2020-10,Puerto Rico,66661,,17594,
542,2020-10,South Carolina,178023,3936.0,29700,536.0
543,2020-10,South Dakota,47324,437.0,24188,201.0
544,2020-10,Tennessee,257658,3322.0,63057,849.0
545,2020-10,Vermont,2196,58.0,441,0.0
546,2020-10,Virgin Islands,1376,21.0,50,1.0
547,2020-10,Virginia,182392,3655.0,33671,427.0
548,2020-10,West Virginia,24883,457.0,8859,103.0
549,2020-10,Wyoming,13723,87.0,7640,34.0
550,2020-11,Arizona,338254,6692.0,90770,711.0
551,2020-11,California,1253867,19327.0,314984,1656.0
552,2020-11,Illinois,740510,13175.0,315650,3084.0
553,2020-11,Massachusetts,229205,10778.0,69498,765.0
554,2020-11,Washington,174969,2927.0,61860,459.0
555,2020-11,Florida,1008158,18678.0,200754,1890.0
556,2020-11,Nebraska,130796,1092.0,59130,431.0
557,2020-11,New York,660041,34222.0,145559,1048.0
558,2020-11,Oregon,76655,938.0,31236,247.0
559,2020-11,Rhode Island,57906,1380.0,25032,179.0
560,2020-11,Texas,1275499,22204.0,317710,3622.0
561,2020-11,Utah,198260,890.0,81750,276.0
562,2020-11,Wisconsin,416365,3628.0,174942,1518.0
563,2020-11,Alabama,252900,3638.0,58915,665.0
564,2020-11,Alaska,32911,116.0,16314,38.0
565,2020-11,Arkansas,159309,2512.0,46252,554.0
566,2020-11,Colorado,238779,3136.0,128139,824.0
567,2020-11,Connecticut,118754,5040.0,47547,424.0
568,2020-11,Delaware,36343,777.0,11217,67.0
569,2020-11,District of Columbia,21685,685.0,4316,39.0
570,2020-11,Georgia,458985,9253.0,85285,1461.0
571,2020-11,Guam,7858,113.0,2199,33.0
572,2020-11,Hawaii,18049,242.0,2762,24.0
573,2020-11,Idaho,103642,966.0,38370,335.0
574,2020-11,Indiana,347097,5864.0,162508,1500.0
575,2020-11,Iowa,233062,2449.0,101965,716.0
576,2020-11,Kansas,160718,1560.0,73909,531.0
577,2020-11,Kentucky,187285,2097.0,76685,543.0
578,2020-11,Louisiana,237740,6455.0,50020,529.0
579,2020-11,Maine,11976,214.0,5261,67.0
580,2020-11,Maryland,201479,4673.0,54852,521.0
581,2020-11,Michigan,394838,9758.0,197337,2058.0
582,2020-11,Minnesota,322371,3674.0,171645,1145.0
583,2020-11,Mississippi,154411,3836.0,33911,488.0
584,2020-11,Missouri,317903,4130.0,125762,1039.0
585,2020-11,Montana,63324,700.0,29829,322.0
586,2020-11,Nevada,155312,2182.0,53718,399.0
587,2020-11,New Hampshire,21766,528.0,10552,45.0
588,2020-11,New Jersey,343739,17083.0,102317,729.0
589,2020-11,New Mexico,99419,1589.0,52187,563.0
590,2020-11,North Carolina,368615,5322.0,91909,917.0
591,2020-11,North Dakota,79661,960.0,34613,424.0
592,2020-11,Northern Mariana Islands,106,2.0,10,0.0
593,2020-11,Ohio,430093,6548.0,211093,1245.0
594,2020-11,Oklahoma,199482,1758.0,75371,413.0
595,2020-11,Pennsylvania,372688,10614.0,158188,1726.0
596,2020-11,Puerto Rico,86935,,20274,
597,2020-11,South Carolina,218912,4404.0,40889,468.0
598,2020-11,South Dakota,80912,948.0,33588,511.0
599,2020-11,Tennessee,371980,4584.0,114322,1262.0
600,2020-11,Vermont,4239,72.0,2043,14.0
601,2020-11,Virgin Islands,1550,23.0,174,2.0
602,2020-11,Virginia,240063,4093.0,57671,438.0
603,2020-11,West Virginia,48818,758.0,23935,301.0
604,2020-11,Wyoming,33805,230.0,20082,143.0
605,2021-0,Arizona,530267,9015.0,192013,2323.0
606,2021-0,California,2345726,26236.0,1091859,6909.0
607,2021-0,Illinois,966287,17979.0,225777,4804.0
608,2021-0,Massachusetts,375178,12423.0,145973,1645.0
609,2021-0,Washington,251585,3523.0,76616,596.0
610,2021-0,Florida,1323307,21672.0,315149,2994.0
611,2021-0,Nebraska,168567,1707.0,37771,615.0
612,2021-0,New York,996073,37733.0,336032,3511.0
613,2021-0,Oregon,115377,1501.0,38722,563.0
614,2021-0,Rhode Island,87949,1777.0,30043,397.0
615,2021-0,Texas,1779961,28434.0,504462,6230.0
616,2021-0,Utah,276612,1273.0,78352,383.0
617,2021-0,Wisconsin,522523,5257.0,106158,1629.0
618,2021-0,Alabama,365747,4872.0,112847,1234.0
619,2021-0,Alaska,46740,198.0,13829,82.0
620,2021-0,Arkansas,229442,3711.0,70133,1199.0
621,2021-0,Colorado,338357,4936.0,99578,1800.0
622,2021-0,Connecticut,185708,5995.0,66954,955.0
623,2021-0,Delaware,58064,930.0,21721,153.0
624,2021-0,District of Columbia,29252,788.0,7567,103.0
625,2021-0,Georgia,654950,10610.0,195965,1357.0
626,2021-0,Guam,8295,123.0,437,10.0
627,2021-0,Hawaii,21736,287.0,3687,45.0
628,2021-0,Idaho,141388,1438.0,37746,472.0
629,2021-0,Indiana,520750,8371.0,173653,2507.0
630,2021-0,Iowa,282980,3898.0,49918,1449.0
631,2021-0,Kansas,230352,2879.0,69634,1319.0
632,2021-0,Kentucky,269470,2956.0,82185,859.0
633,2021-0,Louisiana,315275,7488.0,77535,1033.0
634,2021-0,Maine,24201,347.0,12225,133.0
635,2021-0,Maryland,280387,5942.0,78908,1269.0
636,2021-0,Michigan,527376,13011.0,132538,3253.0
637,2021-0,Minnesota,415361,5382.0,92990,1708.0
638,2021-0,Mississippi,218386,4816.0,63975,980.0
639,2021-0,Missouri,421217,5906.0,103314,1776.0
640,2021-0,Montana,81701,962.0,18377,262.0
641,2021-0,Nevada,227046,3146.0,71734,964.0
642,2021-0,New Hampshire,44028,759.0,22262,231.0
643,2021-0,New Jersey,484882,19160.0,141143,2077.0
644,2021-0,New Mexico,144142,2504.0,44723,915.0
645,2021-0,North Carolina,543976,6819.0,175361,1497.0
646,2021-0,North Dakota,92777,1316.0,13116,356.0
647,2021-0,Northern Mariana Islands,122,2.0,16,0.0
648,2021-0,Ohio,700380,8962.0,270287,2414.0
649,2021-0,Oklahoma,290936,2489.0,91454,731.0
650,2021-0,Pennsylvania,652952,16247.0,280264,5633.0
651,2021-0,Puerto Rico,110669,,23734,
652,2021-0,South Carolina,307507,5296.0,88595,892.0
653,2021-0,South Dakota,99164,1488.0,18252,540.0
654,2021-0,Tennessee,572579,6846.0,200599,2262.0
655,2021-0,Vermont,7412,136.0,3173,64.0
656,2021-0,Virgin Islands,2036,23.0,486,0.0
657,2021-0,Virginia,354766,5081.0,114703,988.0
658,2021-0,West Virginia,87820,1361.0,39002,603.0
659,2021-0,Wyoming,44409,438.0,10604,208.0
660,2021-1,Arizona,762458,13124.0,232191,4109.0
661,2021-1,California,3341560,41284.0,995834,15048.0
662,2021-1,Illinois,1131212,21273.0,164925,3294.0
663,2021-1,Massachusetts,526423,14607.0,151245,2184.0
664,2021-1,Washington,317703,4404.0,66118,881.0
665,2021-1,Florida,1727099,26684.0,403792,5012.0
666,2021-1,Nebraska,192112,2031.0,23545,324.0
667,2021-1,New York,1429096,43354.0,433023,5621.0
668,2021-1,Oregon,143373,1980.0,27996,479.0
669,2021-1,Rhode Island,115956,2173.0,28007,396.0
670,2021-1,Texas,2414468,37405.0,634507,8971.0
671,2021-1,Utah,347210,1669.0,70598,396.0
672,2021-1,Wisconsin,592921,6439.0,70398,1182.0
673,2021-1,Alabama,460860,7688.0,95113,2816.0
674,2021-1,Alaska,54091,253.0,7351,55.0
675,2021-1,Arkansas,296494,4895.0,67052,1184.0
676,2021-1,Colorado,399384,5737.0,61027,801.0
677,2021-1,Connecticut,253954,7119.0,68246,1124.0
678,2021-1,Delaware,78495,1101.0,20431,171.0
679,2021-1,District of Columbia,37008,916.0,7756,128.0
680,2021-1,Georgia,888462,13821.0,233512,3211.0
681,2021-1,Guam,8577,130.0,282,7.0
682,2021-1,Hawaii,25870,407.0,4134,120.0
683,2021-1,Idaho,163291,1737.0,21903,299.0
684,2021-1,Indiana,631502,9989.0,110752,1618.0
685,2021-1,Iowa,320187,4906.0,37207,1008.0
686,2021-1,Kansas,279587,3809.0,49235,930.0
687,2021-1,Kentucky,368623,3995.0,99153,1039.0
688,2021-1,Louisiana,401591,8912.0,86316,1424.0
689,2021-1,Maine,39543,595.0,15342,248.0
690,2021-1,Maryland,355812,7154.0,75425,1212.0
691,2021-1,Michigan,611223,15527.0,83847,2516.0
692,2021-1,Minnesota,462596,6270.0,47235,888.0
693,2021-1,Mississippi,275706,6056.0,57320,1240.0
694,2021-1,Missouri,494869,7182.0,73652,1276.0
695,2021-1,Montana,94146,1235.0,12445,273.0
696,2021-1,Nevada,279241,4281.0,52195,1135.0
697,2021-1,New Hampshire,66058,1059.0,22030,300.0
698,2021-1,New Jersey,700346,21513.0,215464,2353.0
699,2021-1,New Mexico,174550,3297.0,30408,793.0
700,2021-1,North Carolina,763358,9397.0,219382,2578.0
701,2021-1,North Dakota,97708,1447.0,4931,131.0
702,2021-1,Northern Mariana Islands,131,2.0,9,0.0
703,2021-1,Ohio,899079,11233.0,198699,2271.0
704,2021-1,Oklahoma,390868,3564.0,99932,1075.0
705,2021-1,Pennsylvania,851911,21741.0,198959,5494.0
706,2021-1,Puerto Rico,127853,,17184,
707,2021-1,South Carolina,445916,7283.0,138409,1987.0
708,2021-1,South Dakota,108315,1778.0,9151,290.0
709,2021-1,Tennessee,715439,9660.0,142860,2814.0
710,2021-1,Vermont,12083,175.0,4671,39.0
711,2021-1,Virgin Islands,2421,24.0,385,1.0
712,2021-1,Virginia,507640,6474.0,152874,1393.0
713,2021-1,West Virginia,121425,2028.0,33605,667.0
714,2021-1,Wyoming,52057,596.0,7648,158.0
715,2021-2,Arizona,818268,15979.0,55810,2855.0
716,2021-2,California,3573656,52487.0,232096,11203.0
717,2021-2,Illinois,1191207,22759.0,59995,1486.0
718,2021-2,Massachusetts,582543,16144.0,56120,1537.0
719,2021-2,Washington,343723,5038.0,26020,634.0
720,2021-2,Florida,1910913,30998.0,183814,4314.0
721,2021-2,Nebraska,201556,2205.0,9444,174.0
722,2021-2,New York,1650560,47247.0,221464,3893.0
723,2021-2,Oregon,155873,2222.0,12500,242.0
724,2021-2,Rhode Island,126588,2517.0,10632,344.0
725,2021-2,Texas,2661425,44078.0,246957,6673.0
726,2021-2,Utah,371548,1940.0,24338,271.0
727,2021-2,Wisconsin,617700,7019.0,24779,580.0
728,2021-2,Alabama,493769,9931.0,32909,2243.0
729,2021-2,Alaska,58229,289.0,4138,36.0
730,2021-2,Arkansas,322509,5250.0,26015,355.0
731,2021-2,Colorado,432186,6046.0,32802,309.0
732,2021-2,Connecticut,282626,7651.0,28672,532.0
733,2021-2,Delaware,87080,1422.0,8585,321.0
734,2021-2,District of Columbia,40684,1019.0,3676,103.0
735,2021-2,Georgia,983879,16834.0,95417,3013.0
736,2021-2,Guam,8706,132.0,129,2.0
737,2021-2,Hawaii,27499,436.0,1629,29.0
738,2021-2,Idaho,171618,1869.0,8327,132.0
739,2021-2,Indiana,665422,12595.0,33920,2606.0
740,2021-2,Iowa,336890,5472.0,16703,566.0
741,2021-2,Kansas,297436,4743.0,17849,934.0
742,2021-2,Kentucky,408854,4802.0,40231,807.0
743,2021-2,Louisiana,430504,9628.0,28913,716.0
744,2021-2,Maine,44762,703.0,5219,108.0
745,2021-2,Maryland,382884,7879.0,27072,725.0
746,2021-2,Michigan,647365,16509.0,36142,982.0
747,2021-2,Minnesota,485298,6554.0,22702,284.0
748,2021-2,Mississippi,294994,6681.0,19288,625.0
749,2021-2,Missouri,517597,8385.0,22728,1203.0
750,2021-2,Montana,100115,1358.0,5969,123.0
751,2021-2,Nevada,294060,4957.0,14819,676.0
752,2021-2,New Hampshire,75588,1170.0,9530,111.0
753,2021-2,New Jersey,792496,23273.0,92150,1760.0
754,2021-2,New Mexico,185297,3731.0,10747,434.0
755,2021-2,North Carolina,865988,11286.0,102630,1889.0
756,2021-2,North Dakota,99882,1475.0,2174,28.0
757,2021-2,Northern Mariana Islands,143,2.0,12,0.0
758,2021-2,Ohio,968874,17348.0,69795,6115.0
759,2021-2,Oklahoma,424888,4478.0,34020,914.0
760,2021-2,Pennsylvania,938308,24065.0,86397,2324.0
761,2021-2,Puerto Rico,134199,,6346,
762,2021-2,South Carolina,517976,8562.0,72060,1279.0
763,2021-2,South Dakota,112470,1888.0,4155,110.0
764,2021-2,Tennessee,761891,11327.0,46452,1667.0
765,2021-2,Vermont,15284,205.0,3201,30.0
766,2021-2,Virgin Islands,2646,25.0,225,1.0
767,2021-2,Virginia,577174,8783.0,69534,2309.0
768,2021-2,West Virginia,132048,2300.0,10623,272.0
769,2021-2,Wyoming,54471,671.0,2414,75.0
770,2021-3,Arizona,842200,16977.0,23932,998.0
771,2021-3,California,3671559,59370.0,97903,6883.0
772,2021-3,Illinois,1251829,23601.0,60622,842.0
773,2021-3,Massachusetts,638339,17217.0,55796,1073.0
774,2021-3,Washington,368049,5316.0,24326,278.0
775,2021-3,Florida,2064517,33493.0,153604,2495.0
776,2021-3,Nebraska,210455,2284.0,8899,79.0
777,2021-3,New York,1880768,49872.0,230208,2625.0
778,2021-3,Oregon,165524,2398.0,9651,176.0
779,2021-3,Rhode Island,137848,2624.0,11260,107.0
780,2021-3,Texas,2797637,48650.0,136212,4572.0
781,2021-3,Utah,386188,2125.0,14640,185.0
782,2021-3,Wisconsin,637117,7327.0,19417,308.0
783,2021-3,Alabama,515866,10553.0,22097,622.0
784,2021-3,Alaska,62785,299.0,4556,10.0
785,2021-3,Arkansas,330609,5636.0,8100,386.0
786,2021-3,Colorado,466368,6183.0,34182,137.0
787,2021-3,Connecticut,312468,7900.0,29842,249.0
788,2021-3,Delaware,95188,1559.0,8108,137.0
789,2021-3,District of Columbia,44656,1066.0,3972,47.0
790,2021-3,Georgia,1036700,18536.0,52821,1702.0
791,2021-3,Guam,8779,135.0,73,3.0
792,2021-3,Hawaii,29888,460.0,2389,24.0
793,2021-3,Idaho,181023,1967.0,9405,98.0
794,2021-3,Indiana,691001,13048.0,25579,453.0
795,2021-3,Iowa,352137,5751.0,15247,279.0
796,2021-3,Kansas,304685,4913.0,7249,170.0
797,2021-3,Kentucky,431160,6172.0,22306,1370.0
798,2021-3,Louisiana,445469,10161.0,14965,533.0
799,2021-3,Maine,50788,744.0,6026,41.0
800,2021-3,Maryland,413113,8303.0,30229,424.0
801,2021-3,Michigan,753124,17165.0,105759,656.0
802,2021-3,Minnesota,521745,6938.0,36447,384.0
803,2021-3,Mississippi,305417,7048.0,10423,367.0
804,2021-3,Missouri,585861,8981.0,68264,596.0
805,2021-3,Montana,104865,1438.0,4750,80.0
806,2021-3,Nevada,304139,5256.0,10079,299.0
807,2021-3,New Hampshire,84539,1245.0,8951,75.0
808,2021-3,New Jersey,914420,24591.0,121924,1318.0
809,2021-3,New Mexico,191946,3944.0,6649,213.0
810,2021-3,North Carolina,921917,12160.0,55929,874.0
811,2021-3,North Dakota,103331,1498.0,3449,23.0
812,2021-3,Northern Mariana Islands,159,2.0,16,0.0
813,2021-3,Ohio,1020041,18609.0,51167,1261.0
814,2021-3,Oklahoma,438777,4953.0,13889,475.0
815,2021-3,Pennsylvania,1034263,25179.0,95955,1114.0
816,2021-3,Puerto Rico,141595,,7396,
817,2021-3,South Carolina,552681,9174.0,34705,612.0
818,2021-3,South Dakota,117989,1938.0,5519,50.0
819,2021-3,Tennessee,799226,11809.0,37335,482.0
820,2021-3,Vermont,19523,227.0,4239,22.0
821,2021-3,Virgin Islands,2907,26.0,261,1.0
822,2021-3,Virginia,620801,10268.0,43627,1485.0
823,2021-3,West Virginia,142233,2683.0,10185,383.0
824,2021-3,Wyoming,56389,700.0,1918,29.0
